CO2_mean,O1_constructionYear,O2_opWin,O2_winArea,O2_winShadePercentage,RH_mean,T_mean,light_mean,sound_mean,sex,age,job,contacts,officeInterior,hoursatdesk,outside,cleaningProd,noiseTelephones,lightTooDark,lightTooBright,lightFlicker,lightReflections,lightNoTask,symptabilitywork,office_volume,renovationYear,office_wallFinish,office_supplyAir,office_returnAir,outdoorCont_smokeGenerators,outdoorCont_heavyTraffic,floorMope,office_windowOrientation,viewGreenNature,suspendedCeiling,floorWood,lightLED,lightIncan,lightFlour,office_desklights,otherPlantWater,otherLounge,tech,talk,noiseExterior,winA_perVol
641.953216374269,1981.0,0.0,21.2,100.0,41.00779727095521,23.45458089668616,276.270955165692,43.34600389863548,Male,1.0,Technical,None,shared,1.0,False,False,False,False,False,False,False,False,0,459.085,0,paintWallboard,ventCeilDif,O2_ventReturnGrill,False,False,4.0,Southwest,False,False,False,False,False,True,0,True,False,False,False,False,0.0461788122025333
641.953216374269,1981.0,0.0,21.2,100.0,41.00779727095521,23.45458089668616,276.270955165692,43.34600389863548,Male,2.0,Administrative,None,withoutPartitions,2.0,False,False,False,False,False,False,False,False,0,459.085,0,paintWallboard,ventCeilDif,O2_ventReturnGrill,False,False,4.0,Southwest,False,False,False,False,False,True,0,True,False,False,False,False,0.0461788122025333
641.953216374269,1981.0,0.0,21.2,100.0,41.00779727095521,23.45458089668616,276.270955165692,43.34600389863548,Male,0.0,Technical,Glasses_contacts,withPartitions,0.0,False,False,False,False,False,False,False,False,0,459.085,0,paintWallboard,ventCeilDif,O2_ventReturnGrill,False,False,4.0,Southwest,False,False,False,False,False,True,0,True,False,False,False,False,0.0461788122025333
588.261040235525,1991.0,70.0,32.646,100.0,26.440231696014862,23.53596848934207,143.45319740500463,43.55236329935125,Male,2.0,Managerial,None,withoutPartitions,0.0,False,False,False,False,False,False,False,False,1,810.4862400000001,0,paintWallboard,ventCeilDif,,False,False,4.0,Southeast,False,True,True,True,False,False,0,True,True,False,False,False,0.04027952405459715
521.0983302411873,1991.0,100.0,9.492,100.0,26.65400742115036,23.99749536178119,185.9925788497217,41.87940630797774,Male,1.0,Technical,None,withoutPartitions,2.0,False,False,False,False,False,False,False,False,0,363.314248,0,paintWallboard,ventCeilDif,O2_ventReturnGrill,False,False,4.0,Southeast,False,True,True,True,False,False,0,False,False,False,True,False,0.02612614300774684
521.0983302411873,1991.0,100.0,9.492,100.0,26.65400742115036,23.99749536178119,185.9925788497217,41.87940630797774,Male,3.0,Administrative,Glasses_contacts,withoutPartitions,2.0,False,False,False,False,False,False,False,False,0,363.314248,0,paintWallboard,ventCeilDif,O2_ventReturnGrill,False,False,4.0,Southeast,False,True,True,True,False,False,0,False,False,False,False,False,0.02612614300774684
521.0983302411873,1991.0,100.0,9.492,100.0,26.65400742115036,23.99749536178119,185.9925788497217,41.87940630797774,Male,1.0,Technical,None,withoutPartitions,2.0,False,False,False,False,False,False,False,False,0,363.314248,0,paintWallboard,ventCeilDif,O2_ventReturnGrill,False,False,4.0,Southeast,False,True,True,True,False,False,0,False,False,False,False,False,0.02612614300774684
521.0983302411873,1991.0,100.0,9.492,100.0,26.65400742115036,23.99749536178119,185.9925788497217,41.87940630797774,Male,1.0,Technical,None,withoutPartitions,2.0,False,False,False,False,False,False,False,False,0,363.314248,0,paintWallboard,ventCeilDif,O2_ventReturnGrill,False,False,4.0,Southeast,False,True,True,True,False,False,0,False,False,False,False,False,0.02612614300774684
521.0983302411873,1991.0,100.0,9.492,100.0,26.65400742115036,23.99749536178119,185.9925788497217,41.87940630797774,Male,2.0,Administrative,None,withoutPartitions,2.0,False,False,False,False,False,False,False,False,1,363.314248,0,paintWallboard,ventCeilDif,O2_ventReturnGrill,False,False,4.0,Southeast,False,True,True,True,False,False,0,False,False,False,True,False,0.02612614300774684
521.0983302411873,1991.0,100.0,9.492,100.0,26.65400742115036,23.99749536178119,185.9925788497217,41.87940630797774,,2.0,Administrative,Glasses_contacts,withoutPartitions,2.0,False,False,False,False,False,False,False,False,0,363.314248,0,paintWallboard,ventCeilDif,O2_ventReturnGrill,False,False,4.0,Southeast,False,True,True,True,False,False,0,False,False,False,False,True,0.02612614300774684
521.0983302411873,1991.0,100.0,9.492,100.0,26.65400742115036,23.99749536178119,185.9925788497217,41.87940630797774,,1.0,Technical,None,shared,2.0,False,False,False,False,False,False,False,False,1,363.314248,0,paintWallboard,ventCeilDif,O2_ventReturnGrill,False,False,4.0,Southeast,False,True,True,True,False,False,0,False,False,False,True,True,0.02612614300774684
588.261040235525,1991.0,70.0,32.646,100.0,26.440231696014862,23.53596848934207,143.45319740500463,43.55236329935125,Male,1.0,Technical,None,withoutPartitions,2.0,False,False,True,False,False,False,False,False,1,810.4862400000001,0,paintWallboard,ventCeilDif,,False,False,4.0,Southeast,False,True,True,True,False,False,0,True,True,False,True,False,0.04027952405459715
911.516069788797,1893.0,90.0,25.44,100.0,28.29833792470164,24.583305785124,200.90541781450872,43.9880624426079,Female,2.0,Administrative,Glasses_contacts,withoutPartitions,2.0,False,False,True,False,False,False,False,False,1,568.3199999999999,0,,,,False,True,0.0,East,False,False,True,False,True,False,4,False,True,False,True,True,0.04476351351351352
911.516069788797,1893.0,90.0,25.44,100.0,28.29833792470164,24.583305785124,200.90541781450872,43.9880624426079,Female,0.0,Administrative,None,withPartitions,1.0,False,False,False,False,False,False,False,False,1,568.3199999999999,0,,,,False,True,0.0,East,False,False,True,False,True,False,4,False,True,False,False,False,0.04476351351351352
911.516069788797,1893.0,90.0,25.44,100.0,28.29833792470164,24.583305785124,200.90541781450872,43.9880624426079,Male,2.0,Managerial,Glasses_contacts,withoutPartitions,2.0,False,False,False,False,True,False,True,False,1,568.3199999999999,0,,,,False,True,0.0,East,False,False,True,False,True,False,4,False,True,False,False,False,0.04476351351351352
911.516069788797,1893.0,90.0,25.44,100.0,28.29833792470164,24.583305785124,200.90541781450872,43.9880624426079,Male,0.0,Administrative,None,withoutPartitions,2.0,False,False,False,False,False,False,False,False,0,568.3199999999999,0,,,,False,True,0.0,East,False,False,True,False,True,False,4,False,True,False,False,False,0.04476351351351352
708.3195488721805,1995.0,100.0,8.2,100.0,27.51826492537316,24.005410447761275,180.9216417910448,41.96455223880597,Male,0.0,Administrative,Glasses_contacts,shared,2.0,False,False,True,True,False,False,False,False,0,66.56,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,3,False,False,False,True,False,0.12319711538461536
708.3195488721805,1995.0,100.0,8.2,100.0,27.51826492537316,24.005410447761275,180.9216417910448,41.96455223880597,Male,1.0,Administrative,None,shared,2.0,False,False,False,True,True,False,False,True,0,66.56,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,3,False,False,False,False,False,0.12319711538461536
700.9924599434496,1995.0,100.0,29.5,100.0,27.41680037313442,23.78522388059708,112.90485074626864,41.353544776119406,Male,1.0,Administrative,None,withPartitions,2.0,False,False,False,False,False,False,True,False,1,295.936,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,1,True,True,False,True,False,0.09968371539792388
708.3195488721805,1995.0,100.0,8.2,100.0,27.51826492537316,24.005410447761275,180.9216417910448,41.96455223880597,Female,1.0,Administrative,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,0,66.56,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,3,False,False,False,False,False,0.12319711538461536
700.9924599434496,1995.0,100.0,29.5,100.0,27.41680037313442,23.78522388059708,112.90485074626864,41.353544776119406,Male,2.0,Administrative,None,shared,2.0,False,False,False,False,False,False,False,False,0,295.936,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,1,True,True,False,False,False,0.09968371539792388
700.9924599434496,1995.0,100.0,29.5,100.0,27.41680037313442,23.78522388059708,112.90485074626864,41.353544776119406,Male,4.0,Technical,Glasses_contacts,withPartitions,2.0,False,False,False,False,False,False,False,False,0,295.936,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,1,True,True,False,True,False,0.09968371539792388
700.9924599434496,1995.0,100.0,29.5,100.0,27.41680037313442,23.78522388059708,112.90485074626864,41.353544776119406,Female,2.0,Managerial,None,single,1.0,False,False,False,False,False,False,False,False,0,295.936,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,1,True,True,False,False,False,0.09968371539792388
700.9924599434496,1995.0,100.0,29.5,100.0,27.41680037313442,23.78522388059708,112.90485074626864,41.353544776119406,Male,0.0,Administrative,Glasses_contacts,withoutPartitions,2.0,False,False,False,False,False,False,False,False,1,295.936,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,1,True,True,False,False,False,0.09968371539792388
708.3195488721805,1995.0,100.0,8.2,100.0,27.51826492537316,24.005410447761275,180.9216417910448,41.96455223880597,Female,3.0,Administrative,Glasses_contacts,shared,2.0,False,True,False,False,False,False,False,False,1,66.56,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,3,False,False,False,True,False,0.12319711538461536
700.9924599434496,1995.0,100.0,29.5,100.0,27.41680037313442,23.78522388059708,112.90485074626864,41.353544776119406,Female,1.0,Administrative,None,withPartitions,2.0,False,False,False,False,False,False,False,False,1,295.936,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,1,True,True,False,True,False,0.09968371539792388
708.3195488721805,1995.0,100.0,8.2,100.0,27.51826492537316,24.005410447761275,180.9216417910448,41.96455223880597,Female,2.0,Managerial,None,single,1.0,False,False,False,True,False,False,False,False,0,66.56,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,3,False,False,False,False,False,0.12319711538461536
708.3195488721805,1995.0,100.0,8.2,100.0,27.51826492537316,24.005410447761275,180.9216417910448,41.96455223880597,Male,2.0,Administrative,Glasses_contacts,single,2.0,False,False,False,False,False,False,False,False,0,66.56,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,3,False,False,False,False,False,0.12319711538461536
708.3195488721805,1995.0,100.0,8.2,100.0,27.51826492537316,24.005410447761275,180.9216417910448,41.96455223880597,Male,1.0,Administrative,None,shared,2.0,False,False,False,False,False,False,False,False,0,66.56,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,3,False,False,False,False,False,0.12319711538461536
708.3195488721805,1995.0,100.0,8.2,100.0,27.51826492537316,24.005410447761275,180.9216417910448,41.96455223880597,Female,3.0,Administrative,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,0,66.56,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,3,False,False,False,False,False,0.12319711538461536
688.4099616858238,1995.0,100.0,9.88,100.0,27.04713747645958,24.03271186440681,112.79472693032017,41.67043314500942,Male,3.0,Administrative,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,0,83.7632,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Southwest,True,True,False,False,True,False,4,True,False,False,False,False,0.11795155867970661
700.9924599434496,1995.0,100.0,29.5,100.0,27.41680037313442,23.78522388059708,112.90485074626864,41.353544776119406,Female,1.0,Administrative,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,1,295.936,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,1,True,True,False,False,False,0.09968371539792388
700.9924599434496,1995.0,100.0,29.5,100.0,27.41680037313442,23.78522388059708,112.90485074626864,41.353544776119406,Male,4.0,,Glasses_contacts,withPartitions,2.0,False,False,False,False,False,False,False,False,1,295.936,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,1,True,True,False,True,False,0.09968371539792388
708.3195488721805,1995.0,100.0,8.2,100.0,27.51826492537316,24.005410447761275,180.9216417910448,41.96455223880597,Female,2.0,Administrative,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,1,66.56,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,3,False,False,False,False,False,0.12319711538461536
700.9924599434496,1995.0,100.0,29.5,100.0,27.41680037313442,23.78522388059708,112.90485074626864,41.353544776119406,,2.0,Administrative,None,withPartitions,2.0,False,False,False,False,False,False,False,False,0,295.936,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,1,True,True,False,False,False,0.09968371539792388
708.3195488721805,1995.0,100.0,8.2,100.0,27.51826492537316,24.005410447761275,180.9216417910448,41.96455223880597,Female,0.0,Administrative,None,shared,2.0,False,False,False,False,False,False,False,False,1,66.56,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,3,False,False,False,False,False,0.12319711538461536
708.3195488721805,1995.0,100.0,8.2,100.0,27.51826492537316,24.005410447761275,180.9216417910448,41.96455223880597,Male,1.0,Administrative,None,shared,1.0,False,False,False,False,False,False,False,False,0,66.56,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,3,False,False,False,False,False,0.12319711538461536
708.3195488721805,1995.0,100.0,8.2,100.0,27.51826492537316,24.005410447761275,180.9216417910448,41.96455223880597,Male,1.0,Administrative,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,0,66.56,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,3,False,False,False,False,False,0.12319711538461536
708.3195488721805,1995.0,100.0,8.2,100.0,27.51826492537316,24.005410447761275,180.9216417910448,41.96455223880597,Male,3.0,Managerial,Glasses_contacts,single,1.0,False,False,False,False,False,False,False,False,0,66.56,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,3,False,False,False,False,False,0.12319711538461536
708.3195488721805,1995.0,100.0,8.2,100.0,27.51826492537316,24.005410447761275,180.9216417910448,41.96455223880597,Male,2.0,Administrative,None,shared,2.0,False,False,False,False,False,False,True,False,0,66.56,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,3,False,False,False,False,False,0.12319711538461536
708.3195488721805,1995.0,100.0,8.2,100.0,27.51826492537316,24.005410447761275,180.9216417910448,41.96455223880597,Male,3.0,Administrative,Glasses_contacts,shared,1.0,False,False,False,False,False,False,False,False,1,66.56,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,3,False,False,False,False,False,0.12319711538461536
708.3195488721805,1995.0,100.0,8.2,100.0,27.51826492537316,24.005410447761275,180.9216417910448,41.96455223880597,Female,3.0,Administrative,Glasses_contacts,shared,1.0,False,False,False,False,False,False,False,False,0,66.56,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,3,False,False,False,False,False,0.12319711538461536
700.9924599434496,1995.0,100.0,29.5,100.0,27.41680037313442,23.78522388059708,112.90485074626864,41.353544776119406,Female,1.0,Administrative,Glasses_contacts,shared,2.0,False,False,False,True,False,False,False,False,1,295.936,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,1,True,True,False,False,False,0.09968371539792388
708.3195488721805,1995.0,100.0,8.2,100.0,27.51826492537316,24.005410447761275,180.9216417910448,41.96455223880597,Male,2.0,Administrative,None,single,1.0,False,False,False,False,False,False,False,False,0,66.56,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,3,False,False,False,True,False,0.12319711538461536
708.3195488721805,1995.0,100.0,8.2,100.0,27.51826492537316,24.005410447761275,180.9216417910448,41.96455223880597,Male,3.0,Administrative,None,shared,2.0,False,False,False,False,False,False,False,False,0,66.56,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,3,False,False,False,False,False,0.12319711538461536
708.3195488721805,1995.0,100.0,8.2,100.0,27.51826492537316,24.005410447761275,180.9216417910448,41.96455223880597,Female,2.0,Administrative,None,shared,2.0,True,False,True,False,False,False,False,False,1,66.56,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,3,False,False,False,True,False,0.12319711538461536
708.3195488721805,1995.0,100.0,8.2,100.0,27.51826492537316,24.005410447761275,180.9216417910448,41.96455223880597,Male,3.0,Administrative,Glasses_contacts,single,2.0,False,False,False,False,False,False,False,False,0,66.56,2,paintWallboard,ventNoSupply,ventNoReturn,False,False,4.0,Northeast,True,True,False,False,True,False,3,False,False,False,False,False,0.12319711538461536
506.5978835978836,1963.0,100.0,22.4,100.0,23.807476538060524,23.887351407716423,193.36183524504693,42.99374348279458,Male,0.0,Administrative,Glasses_contacts,withoutPartitions,2.0,True,False,False,False,False,False,False,False,0,154.90699999999998,0,paintWallboard,ventPerfCeiling,ventNoReturn,False,True,0.0,North,False,True,False,False,True,False,3,True,False,False,True,False,0.1446028907667181
480.6980952380952,1963.0,100.0,38.1,100.0,24.25803370786516,23.4438826466916,354.3333333333333,41.48813982521848,Female,1.0,,Glasses_contacts,withPartitions,1.0,False,False,False,False,False,False,False,False,0,223.86,0,paintWallboard,ventWallVeilDif,O2_ventReturnGrill,False,True,0.0,South,False,True,True,False,True,False,4,True,False,False,True,True,0.17019565800053604
531.02634467618,1963.0,100.0,16.8,100.0,22.874447646493813,24.24829010566768,438.7339097022094,41.525456292026895,Female,1.0,,None,withoutPartitions,2.0,False,False,False,False,False,False,True,False,1,167.958,0,paintWallboard,ventPerfCeiling,O2_ventReturnGrill,False,True,0.0,South,True,True,True,False,True,False,0,True,False,False,True,False,0.1000250062515629
480.6980952380952,1963.0,100.0,38.1,100.0,24.25803370786516,23.4438826466916,354.3333333333333,41.48813982521848,Female,1.0,Administrative,Glasses_contacts,withoutPartitions,2.0,False,False,False,False,False,False,False,False,0,223.86,0,paintWallboard,ventWallVeilDif,O2_ventReturnGrill,False,True,0.0,South,False,True,True,False,True,False,4,True,False,False,False,False,0.17019565800053604
480.6980952380952,1963.0,100.0,38.1,100.0,24.25803370786516,23.4438826466916,354.3333333333333,41.48813982521848,Female,2.0,Administrative,Glasses_contacts,withPartitions,2.0,False,False,False,False,True,False,True,False,1,223.86,0,paintWallboard,ventWallVeilDif,O2_ventReturnGrill,False,True,0.0,South,False,True,True,False,True,False,4,True,False,False,True,False,0.17019565800053604
480.6980952380952,1963.0,100.0,38.1,100.0,24.25803370786516,23.4438826466916,354.3333333333333,41.48813982521848,Female,2.0,Administrative,Glasses_contacts,withPartitions,2.0,False,False,False,False,False,False,False,False,1,223.86,0,paintWallboard,ventWallVeilDif,O2_ventReturnGrill,False,True,0.0,South,False,True,True,False,True,False,4,True,False,True,True,False,0.17019565800053604
576.187866927593,1963.0,100.0,16.8,100.0,25.28053571428579,22.581719924812088,360.1842105263158,45.8515037593985,Female,3.0,Administrative,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,0,117.48,0,paintWallboard,ventPerfCeiling,O2_ventReturnGrill,False,True,0.0,North,True,True,False,False,True,False,4,True,True,False,False,False,0.14300306435137897
576.187866927593,1963.0,100.0,16.8,100.0,25.28053571428579,22.581719924812088,360.1842105263158,45.8515037593985,Female,3.0,Administrative,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,0,117.48,0,paintWallboard,ventPerfCeiling,O2_ventReturnGrill,False,True,0.0,North,True,True,False,False,True,False,4,True,True,False,False,False,0.14300306435137897
531.02634467618,1963.0,100.0,16.8,100.0,22.874447646493813,24.24829010566768,438.7339097022094,41.525456292026895,Female,3.0,Professional,Glasses_contacts,,2.0,True,False,False,False,False,False,False,False,0,167.958,0,paintWallboard,ventPerfCeiling,O2_ventReturnGrill,False,True,0.0,South,True,True,True,False,True,False,0,True,False,False,False,False,0.1000250062515629
480.6980952380952,1963.0,100.0,38.1,100.0,24.25803370786516,23.4438826466916,354.3333333333333,41.48813982521848,Male,0.0,Administrative,None,withPartitions,2.0,True,False,False,False,False,False,False,False,1,223.86,0,paintWallboard,ventWallVeilDif,O2_ventReturnGrill,False,True,0.0,South,False,True,True,False,True,False,4,True,False,False,False,False,0.17019565800053604
506.5978835978836,1963.0,100.0,22.4,100.0,23.807476538060524,23.887351407716423,193.36183524504693,42.99374348279458,Female,4.0,Administrative,Glasses_contacts,withoutPartitions,2.0,False,False,False,False,False,False,False,False,0,154.90699999999998,0,paintWallboard,ventPerfCeiling,ventNoReturn,False,True,0.0,North,False,True,False,False,True,False,3,True,False,False,False,False,0.1446028907667181
480.6980952380952,1963.0,100.0,38.1,100.0,24.25803370786516,23.4438826466916,354.3333333333333,41.48813982521848,Female,3.0,Administrative,Glasses_contacts,withPartitions,2.0,False,False,False,False,False,False,True,False,0,223.86,0,paintWallboard,ventWallVeilDif,O2_ventReturnGrill,False,True,0.0,South,False,True,True,False,True,False,4,True,False,False,True,True,0.17019565800053604
977.7389748201437,1990.0,33.0,1.95,0.0,7.589469424460438,21.23176798561154,734.5616906474834,41.96455223880597,Male,4.0,Administrative,Glasses_contacts,single,2.0,False,False,False,False,False,False,False,False,0,32.1552,2,paintWallboard,ventNoSupply,ventNoReturn,True,False,4.0,North,False,False,False,False,False,True,0,True,True,False,False,False,0.06064337960889685
954.179540636041,1990.0,33.0,5.85,60.0,14.841704946996469,22.41729484902308,1368.6531802120126,41.96455223880597,Female,0.0,Administrative,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,1,131.56,2,,ventNoSupply,O2_ventReturnGrill,True,False,4.0,South,True,False,False,False,False,True,0,True,True,False,False,False,0.04446640316205533
954.179540636041,1990.0,33.0,5.85,60.0,14.841704946996469,22.41729484902308,1368.6531802120126,41.96455223880597,Female,0.0,Administrative,Glasses_contacts,shared,2.0,False,False,False,False,False,False,False,False,1,131.56,2,,ventNoSupply,O2_ventReturnGrill,True,False,4.0,South,True,False,False,False,False,True,0,True,True,False,False,False,0.04446640316205533
700.9924599434496,1990.0,33.0,1.94,33.0,26.633364269141488,23.99749536178119,371.6359055118109,41.96455223880597,Female,1.0,,Glasses_contacts,,2.0,True,False,True,True,True,False,False,False,1,32.1552,2,paintWallboard,ventNoSupply,ventNoReturn,True,False,4.0,North,False,False,False,False,False,True,0,True,False,True,True,True,0.06033238791859481
954.179540636041,1990.0,33.0,5.85,60.0,14.841704946996469,22.41729484902308,1368.6531802120126,41.96455223880597,Female,1.0,Administrative,Glasses_contacts,withPartitions,2.0,False,False,False,False,True,False,True,False,1,131.56,2,,ventNoSupply,O2_ventReturnGrill,True,False,4.0,South,True,False,False,False,False,True,0,True,True,False,True,True,0.04446640316205533
954.179540636041,1990.0,33.0,5.85,60.0,14.841704946996469,22.41729484902308,1368.6531802120126,41.96455223880597,Female,1.0,Administrative,Glasses_contacts,withPartitions,2.0,False,False,False,False,True,False,True,False,1,131.56,2,,ventNoSupply,O2_ventReturnGrill,True,False,4.0,South,True,False,False,False,False,True,0,True,True,False,True,True,0.04446640316205533
977.7389748201437,1990.0,33.0,1.95,0.0,7.589469424460438,21.23176798561154,734.5616906474834,41.96455223880597,Male,3.0,Administrative,Glasses_contacts,single,2.0,False,False,False,False,False,False,False,False,1,32.1552,2,paintWallboard,ventNoSupply,ventNoReturn,True,False,4.0,North,False,False,False,False,False,True,0,True,True,False,True,False,0.06064337960889685
925.6856506849316,1990.0,33.0,3.9,100.0,14.297058219178084,23.07080993150684,2137.917294520548,41.96455223880597,Female,0.0,Administrative,Glasses_contacts,withPartitions,2.0,False,False,False,False,False,False,False,False,1,43.57600000000001,2,paintWallboard,ventNoSupply,O2_ventReturnGrill,True,False,4.0,South,True,False,False,False,False,True,0,True,True,False,True,True,0.08949880668257755
925.6856506849316,1990.0,33.0,3.9,100.0,14.297058219178084,23.07080993150684,2137.917294520548,41.96455223880597,,0.0,Administrative,Glasses_contacts,withPartitions,2.0,False,False,False,False,False,False,False,False,1,43.57600000000001,2,paintWallboard,ventNoSupply,O2_ventReturnGrill,True,False,4.0,South,True,False,False,False,False,True,0,True,True,False,False,False,0.08949880668257755
977.7389748201437,1990.0,33.0,1.95,0.0,7.589469424460438,21.23176798561154,734.5616906474834,41.96455223880597,Male,0.0,Administrative,Glasses_contacts,shared,2.0,True,False,False,False,False,False,False,False,1,32.1552,2,paintWallboard,ventNoSupply,ventNoReturn,True,False,4.0,North,False,False,False,False,False,True,0,True,True,True,False,False,0.06064337960889685
844.4010139860138,1990.0,33.0,1.95,100.0,12.398601398601391,23.816349650349657,1025.5772727272715,41.96455223880597,Male,4.0,Administrative,Glasses_contacts,single,2.0,False,False,False,False,False,False,False,False,0,32.1552,2,paintWallboard,ventNoSupply,ventNoReturn,True,False,4.0,South,True,False,False,False,False,True,0,True,True,False,False,False,0.06064337960889685
844.4010139860138,1990.0,33.0,1.95,100.0,12.398601398601391,23.816349650349657,1025.5772727272715,41.96455223880597,Male,4.0,Administrative,Glasses_contacts,single,2.0,False,False,False,False,False,False,False,False,0,32.1552,2,paintWallboard,ventNoSupply,ventNoReturn,True,False,4.0,South,True,False,False,False,False,True,0,True,True,False,False,False,0.06064337960889685
977.7389748201437,1990.0,33.0,1.95,0.0,7.589469424460438,21.23176798561154,734.5616906474834,41.96455223880597,Female,2.0,Administrative,Glasses_contacts,single,2.0,False,False,True,False,False,False,False,False,1,32.1552,2,paintWallboard,ventNoSupply,ventNoReturn,True,False,4.0,North,False,False,False,False,False,True,0,True,True,True,True,False,0.06064337960889685
925.6856506849316,1990.0,33.0,3.9,100.0,14.297058219178084,23.07080993150684,2137.917294520548,41.96455223880597,Female,2.0,Administrative,None,shared,2.0,False,False,False,False,False,False,False,False,0,43.57600000000001,2,paintWallboard,ventNoSupply,O2_ventReturnGrill,True,False,4.0,South,True,False,False,False,False,True,0,True,True,False,False,False,0.08949880668257755
700.9924599434496,1990.0,33.0,1.94,33.0,26.633364269141488,23.99749536178119,371.6359055118109,41.96455223880597,Female,1.0,,Glasses_contacts,single,2.0,False,False,False,False,False,False,False,False,0,32.1552,2,paintWallboard,ventNoSupply,ventNoReturn,True,False,4.0,North,False,False,False,False,False,True,0,True,False,False,True,False,0.06033238791859481
809.8974462365592,1994.0,33.0,5.7,100.0,23.6802694892473,24.546841263440893,994.4988172043022,41.96455223880597,Male,4.0,Administrative,Glasses_contacts,single,2.0,False,False,False,False,True,False,False,False,0,57.2,1,paintWallboard,ventNoSupply,ventNoReturn,True,True,0.0,,False,False,True,False,True,False,4,True,True,False,False,False,0.09965034965034965
661.1246893638171,1994.0,33.0,13.0,20.0,22.79998310139164,24.15802025347915,624.3770377733597,41.96455223880597,Male,4.0,Administrative,Glasses_contacts,withoutPartitions,2.0,False,False,False,False,False,False,False,False,0,229.88,1,paintWallboard,ventNoSupply,ventNoReturn,True,True,0.0,North,False,False,False,True,False,False,1,True,True,True,True,True,0.0565512441273708
661.1246893638171,1994.0,33.0,13.0,20.0,22.79998310139164,24.15802025347915,624.3770377733597,41.96455223880597,Female,2.0,Administrative,Glasses_contacts,single,2.0,False,False,False,False,False,False,False,False,1,229.88,1,paintWallboard,ventNoSupply,ventNoReturn,True,True,0.0,North,False,False,False,True,False,False,1,True,True,False,True,True,0.0565512441273708
