CO2_mean,O1_airHeatEl,O1_airHeatWater,O1_cavityInsulation,O1_centralCooling,O1_exhaust,O1_exhaustSupply,O1_exhaustSupplyHeat,O1_extWallBrick,O1_extWallConcrete,O1_extWallWood,O1_exteriorInsulation,O1_facadeAsbest,O1_facadeBrick,O1_facadeConcrete,O1_facadeWood,O1_floorHeat,O1_individualCooling,O1_insulationOther,O1_intWallBrick,O1_intWallConcrete,O1_intWallGypsum,O1_intWallWood,O1_interiorInsulation,O1_natVentAut,O1_natVentman,O1_noCooling,O1_radiators,O1rur_agr,O1rur_com,O1rur_ind,O1rur_nurb,O1suburb_com,O1suburb_indus,O1suburb_res,O1urb_com,O1urb_indus,O1urb_res,O2_ceilingBoards,O2_ceilingConcrete,O2_ceilingFabric,O2_ceilingMetal,O2_ceilingWoodPanels,O2_constructionActivities,O2_crackWinPaint,O2_desklight,O2_emergencyGenerators,O2_fabric,O2_floorCarpet,O2_floorConcrete,O2_floorPlastic,O2_floorWood,O2_garbageDumpsters,O2_heavyTraffic,O2_lightFlour,O2_lightIncan,O2_lightLED,O2_metal,O2_noOutdoorContSources,O2_noSpaceHeatersInUse,O2_officeType,O2_opWin,O2_otherArt,O2_otherCeiling,O2_otherCeilingComment,O2_otherGreenPlants,O2_otherLounge,O2_otherOther,O2_otherWallColor,O2_otherWallCov,O2_otherWallCovComment,O2_otherWaterEl,O2_paintWallboard,O2_powerPlants,O2_smokeStack,O2_suspendedCeiling,O2_suspendedCeilingComment,O2_ventFancoil,O2_ventFloorDif,O2_ventFloorReg,O2_ventLinCeilDif,O2_ventLowFloorGrill,O2_ventLuminaires,O2_ventNoReturn,O2_ventNoSupply,O2_ventOther,O2_ventPerfCeiling,O2_ventReturnCeilGrill,O2_ventReturnCeilSlot,O2_ventReturnFloorGrill,O2_ventReturnOther,O2_ventReturnSideGrill,O2_ventReturnSlotsLum,O2_ventRoundDif,O2_ventSideWallDif,O2_ventWallGrill,O2_viewGreenNature,O2_viewOtherBuildings,O2_viewRoadParking,O2_wallpaper,O2_winShadePercentage,O2_winShades,O2_windowOrientation,O2_woodPanels,O3_deskWash,O3_envMat,O3_floorMope,O3_floorVacuum,O3_winWash,OO_buildingID,OO_buildingTypology,RH_mean,T_mean,buildingID,light_mean,location,officeID,sound_mean,building,sex,age,job,contacts,smoker,distToWindow,windowOrientation,officeInterior,personsInOffice,hoursatdesk,photocopier,outside,perfume,food,tobaccoSmoke,printer,carpet,cleaningProd,noiseTraffic,noiseOverhearing,noiseOfficeEquipment,noiseTelephones,noisePhoneTalk,noiseNeighborTalk,noisemechanical,lightTooDark,lightTooBright,lightTooLittleDaylight,lightTooMuchDaylight,lightFlicker,lightReflections,lightColor,lightNoTask,symptabilitywork,symptstayhome,performanceOverall,indoorClimate,month,s0_better,s1_better,s3_better,s7_better,SBS1,SBS2,Window Area,Office volume,Construction year,Number of supply devices,area_det_floor,Renovation Year
706.8333333333334,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,no,all,False,False,True,False,False,False,False,True,False,True,False,False,False,0.0,shared,30.0,False,False,,True,False,True,False,False,,False,True,False,False,True,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,100.0,Blinds,West,False,onceWeek,moreThan50%,onceWeek,onceWeek,secondWeek,304,0,22.85074074074075,24.30296296296296,304,803.3,Denmark,304g,42.87777777777778,304,Female,_30-39,Professional,None,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,,,,4,0,0,0,0,0,0,6.2,51.599999999999994,2014.0,0.0,0.0,noRenovation
706.8333333333334,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,no,all,False,False,True,False,False,False,False,True,False,True,False,False,False,0.0,shared,30.0,False,False,,True,False,True,False,False,,False,True,False,False,True,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,100.0,Blinds,West,False,onceWeek,moreThan50%,onceWeek,onceWeek,secondWeek,304,0,22.85074074074075,24.30296296296296,304,803.3,Denmark,304g,42.87777777777778,304,Female,_30-39,Professional,None,never,0-2,---,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,,,,4,0,0,0,0,0,0,6.2,51.599999999999994,2014.0,0.0,0.0,noRenovation
706.8333333333334,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,no,all,False,False,True,False,False,False,False,True,False,True,False,False,False,0.0,shared,30.0,False,False,,True,False,True,False,False,,False,True,False,False,True,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,100.0,Blinds,West,False,onceWeek,moreThan50%,onceWeek,onceWeek,secondWeek,304,0,22.85074074074075,24.30296296296296,304,803.3,Denmark,304g,42.87777777777778,304,Female,_30-39,Administrative,Contacts,never,0-2,---,shared,2-3,3-5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,False,_1-5,_0,1.0,1.0,4,1,0,0,0,1,1,6.2,51.599999999999994,2014.0,0.0,0.0,noRenovation
706.8333333333334,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,no,all,False,False,True,False,False,False,False,True,False,True,False,False,False,0.0,shared,30.0,False,False,,True,False,True,False,False,,False,True,False,False,True,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,100.0,Blinds,West,False,onceWeek,moreThan50%,onceWeek,onceWeek,secondWeek,304,0,22.85074074074075,24.30296296296296,304,803.3,Denmark,304g,42.87777777777778,304,Female,_30-39,Professional,None,never,0-2,---,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_6-10,_1-5,0.0,0.0,4,0,0,0,0,0,0,6.2,51.599999999999994,2014.0,0.0,0.0,noRenovation
855.1470361816782,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,no,none,False,False,True,False,False,False,True,False,False,False,True,False,False,1.0,single,50.0,True,False,,False,False,False,False,False,,False,False,False,False,True,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,100.0,Curtains,East,False,2-4,moreThan50%,2-4,2-4,lessFreq,305A,0,46.45203689469639,26.124673328209106,305,414.99308224442734,Denmark,305g,40.767870868562646,305A,Male,_50-60,Administrative,Glasses,former,0-2,east,single,1,>5,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,,False,_0,_0,3.0,4.0,9,0,0,0,0,0,0,1.2,54.0,1959.0,0.0,0.0,2010<
915.2317262830484,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,no,none,False,True,False,False,False,False,True,False,False,False,True,False,False,2.0,,50.0,True,False,,False,False,False,False,False,,False,False,False,False,True,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,100.0,Curtains,East,False,2-4,moreThan50%,2-4,2-4,lessFreq,305A,0,48.6596923076923,25.47353846153851,305,97.81846153846152,Denmark,305i,42.02692307692308,305A,Female,_30-39,Managerial,Glasses,current,0-2,east,single,1,>5,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False,False,,False,_1-5,_0,2.0,1.0,9,1,0,0,1,1,1,1.3,87.75,1959.0,0.0,0.0,2010<
668.3826013513514,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,no,>50%,False,False,True,False,False,False,True,False,False,False,True,False,False,2.0,shared,50.0,True,False,,True,False,False,False,False,,False,False,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,100.0,Light Curtains,West,False,2-4,moreThan50%,2-4,2-4,lessFreq,305A,0,45.72079439252336,25.627024922118423,305,621.8411214953271,Denmark,305b,41.55451713395639,305A,Female,_50-60,Administrative,Glasses,former,0-2,southwest,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,2.0,9,0,0,0,0,0,0,1.2,62.1,1959.0,0.0,0.0,2010<
798.7935034802784,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,no,>50%,False,True,True,False,False,False,True,False,False,False,True,False,False,2.0,shared,50.0,True,False,,True,False,False,False,False,,False,False,False,False,True,,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,100.0,Curtains,West,False,2-4,moreThan50%,2-4,2-4,lessFreq,305A,0,49.03673627223516,25.64447022428464,305,1087.647331786543,Denmark,305e,42.11678267594741,305A,Male,_50-60,Administrative,Glasses,former,2-4,west,withPartitions,4-5,3-5,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,False,_1-5,_0,2.0,2.0,9,0,0,0,0,0,0,1.2,94.5,1959.0,0.0,0.0,2010<
798.7935034802784,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,no,>50%,False,True,True,False,False,False,True,False,False,False,True,False,False,2.0,shared,50.0,True,False,,True,False,False,False,False,,False,False,False,False,True,,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,100.0,Curtains,West,False,2-4,moreThan50%,2-4,2-4,lessFreq,305A,0,49.03673627223516,25.64447022428464,305,1087.647331786543,Denmark,305e,42.11678267594741,305A,Male,_40-49,Administrative,None,never,0-2,southwest,withPartitions,4-5,3-5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,,False,_1-5,_0,2.0,1.0,9,0,0,0,0,0,0,1.2,94.5,1959.0,0.0,0.0,2010<
965.0411622276029,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,no,>50%,False,False,True,False,True,False,True,False,False,False,True,False,False,2.0,shared,50.0,True,False,,True,False,False,False,False,,False,False,False,False,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,100.0,Curtains,0,False,2-4,moreThan50%,2-4,2-4,lessFreq,305A,0,46.12716049382713,26.09205246913581,305,129.75462962962962,Denmark,305c,41.55246913580247,305A,Male,_40-49,Managerial,Glasses,current,0-2,west,withoutPartitions,>5,1-2,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,,False,_0,_0,3.0,3.0,9,0,0,0,1,1,0,1.2,117.45,1959.0,0.0,0.0,2010<
798.7935034802784,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,no,>50%,False,True,True,False,False,False,True,False,False,False,True,False,False,2.0,shared,50.0,True,False,,True,False,False,False,False,,False,False,False,False,True,,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,100.0,Curtains,West,False,2-4,moreThan50%,2-4,2-4,lessFreq,305A,0,49.03673627223516,25.64447022428464,305,1087.647331786543,Denmark,305e,42.11678267594741,305A,Female,_40-49,Administrative,Glasses,never,0-2,west,withPartitions,4-5,>5,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,False,_1-5,_1-5,2.0,4.0,9,0,0,0,0,0,0,1.2,94.5,1959.0,0.0,0.0,2010<
668.3826013513514,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,no,>50%,False,False,True,False,False,False,True,False,False,False,True,False,False,2.0,shared,50.0,True,False,,True,False,False,False,False,,False,False,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,100.0,Light Curtains,West,False,2-4,moreThan50%,2-4,2-4,lessFreq,305A,0,45.72079439252336,25.627024922118423,305,621.8411214953271,Denmark,305b,41.55451713395639,305A,,----,Administrative,Glasses,former,0-2,---,shared,2-3,>5,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_1-5,_0,1.0,1.0,9,0,0,0,0,0,0,1.2,62.1,1959.0,0.0,0.0,2010<
798.7935034802784,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,no,>50%,False,True,True,False,False,False,True,False,False,False,True,False,False,2.0,shared,50.0,True,False,,True,False,False,False,False,,False,False,False,False,True,,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,100.0,Curtains,West,False,2-4,moreThan50%,2-4,2-4,lessFreq,305A,0,49.03673627223516,25.64447022428464,305,1087.647331786543,Denmark,305e,42.11678267594741,305A,Male,_40-49,Managerial,Glasses,current,0-2,west,withPartitions,4-5,3-5,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,,False,_1-5,_0,2.0,1.0,9,0,0,0,0,0,0,1.2,94.5,1959.0,0.0,0.0,2010<
845.2443181818181,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no,all,False,False,True,False,False,False,False,False,True,False,False,False,True,0.0,single,0.0,True,False,,True,False,False,False,False,,False,True,False,False,True,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.0,Blinds,Southeast,False,everyDay,,onceMonth,everyDay,,306,6,46.239393939393935,23.100757575757573,306,55.07575757575758,Denmark,3060A,41.08901515151515,306,Female,_>60,Administrative,Glasses,former,0-2,east,single,1,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_1-5,_0,2.0,1.0,10,0,0,0,0,0,0,1.3,34.25,1985.0,1.0,0.0,noRenovation
628.93542074364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no,all,False,False,True,False,False,False,False,False,True,False,False,False,True,0.0,shared,0.0,True,False,,True,False,False,False,False,,False,True,False,False,True,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,Blinds,Northwest,False,everyDay,,onceMonth,everyDay,,306,6,42.32504854368936,24.63747572815537,306,147.00194174757283,Denmark,3060B,41.557281553398056,306,Female,_50-60,Administrative,Glasses,never,0-2,west,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,False,,,,,10,0,0,0,0,0,0,1.7,49.25,1985.0,0.0,0.0,noRenovation
628.93542074364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no,all,False,False,True,False,False,False,False,False,True,False,False,False,True,0.0,shared,0.0,True,False,,True,False,False,False,False,,False,True,False,False,True,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,Blinds,Northwest,False,everyDay,,onceMonth,everyDay,,306,6,42.32504854368936,24.63747572815537,306,147.00194174757283,Denmark,3060B,41.557281553398056,306,Female,_50-60,Administrative,Glasses,former,0-2,west,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,4.0,2.0,10,1,1,0,0,1,1,1.7,49.25,1985.0,0.0,0.0,noRenovation
628.93542074364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no,all,False,False,True,False,False,False,False,False,True,False,False,False,True,0.0,shared,0.0,True,False,,True,False,False,False,False,,False,True,False,False,True,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,Blinds,Northwest,False,everyDay,,onceMonth,everyDay,,306,6,42.32504854368936,24.63747572815537,306,147.00194174757283,Denmark,3060B,41.557281553398056,306,Female,_40-49,Administrative,Glasses,never,0-2,west,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,2.0,10,0,0,0,0,0,0,1.7,49.25,1985.0,0.0,0.0,noRenovation
845.2443181818181,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no,all,False,False,True,False,False,False,False,False,True,False,False,False,True,0.0,single,0.0,True,False,,True,False,False,False,False,,False,True,False,False,True,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.0,Blinds,Southeast,False,everyDay,,onceMonth,everyDay,,306,6,46.239393939393935,23.100757575757573,306,55.07575757575758,Denmark,3060A,41.08901515151515,306,Female,_40-49,Administrative,None,never,0-2,east,single,1,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,4.0,4.0,10,0,0,0,0,0,0,1.3,34.25,1985.0,1.0,0.0,noRenovation
845.2443181818181,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no,all,False,False,True,False,False,False,False,False,True,False,False,False,True,0.0,single,0.0,True,False,,True,False,False,False,False,,False,True,False,False,True,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.0,Blinds,Southeast,False,everyDay,,onceMonth,everyDay,,306,6,46.239393939393935,23.100757575757573,306,55.07575757575758,Denmark,3060A,41.08901515151515,306,Male,_>60,Managerial,Glasses,former,0-2,east,single,1,3-5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,4.0,3.0,10,0,0,0,0,0,0,1.3,34.25,1985.0,1.0,0.0,noRenovation
628.93542074364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no,all,False,False,True,False,False,False,False,False,True,False,False,False,True,0.0,shared,0.0,True,False,,True,False,False,False,False,,False,True,False,False,True,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,Blinds,Northwest,False,everyDay,,onceMonth,everyDay,,306,6,42.32504854368936,24.63747572815537,306,147.00194174757283,Denmark,3060B,41.557281553398056,306,Female,_50-60,Administrative,Glasses,never,0-2,west,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,,False,----,----,5.0,3.0,10,0,1,1,1,1,1,1.7,49.25,1985.0,0.0,0.0,noRenovation
562.1269379844962,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no,<50%,False,False,True,False,False,False,False,False,True,False,False,False,True,0.0,shared,0.0,True,False,,True,False,False,False,False,,False,True,False,False,True,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,Blinds,East,False,everyDay,,onceMonth,everyDay,,306,6,45.090891472868144,23.61579457364339,306,130.40891472868216,Denmark,3061A,43.12306201550388,306,Female,_30-39,Administrative,Glasses,current,0-2,east,shared,1,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,5.0,4.0,10,0,0,0,0,0,0,1.9,69.25,1985.0,0.0,0.0,noRenovation
641.953216374269,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,no,none,False,False,True,False,False,False,False,False,True,False,False,False,True,0.0,openPartitions,0.0,False,False,Troldtægt (træbeton),True,False,False,False,False,,False,True,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,100.0,Manual exterior solar shadin,Southwest,False,onceWeek,none,onceWeek,onceWeek,lessFreq,307,6,41.00779727095521,23.45458089668616,307,276.270955165692,Denmark,307a,43.34600389863548,307,Male,_20-29,Technical,None,former,0-2,west,withoutPartitions,1,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,4.0,4.0,10,0,1,1,0,1,1,21.2,459.08500000000004,1981.0,11.0,0.0,noRenovation
641.953216374269,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,no,none,False,False,True,False,False,False,False,False,True,False,False,False,True,0.0,openPartitions,0.0,False,False,Troldtægt (træbeton),True,False,False,False,False,,False,True,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,100.0,Manual exterior solar shadin,Southwest,False,onceWeek,none,onceWeek,onceWeek,lessFreq,307,6,41.00779727095521,23.45458089668616,307,276.270955165692,Denmark,307a,43.34600389863548,307,Male,_30-39,Technical,None,never,0-2,south,shared,4-5,3-5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,4.0,10,0,0,0,0,0,0,21.2,459.08500000000004,1981.0,11.0,0.0,noRenovation
641.953216374269,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,no,none,False,False,True,False,False,False,False,False,True,False,False,False,True,0.0,openPartitions,0.0,False,False,Troldtægt (træbeton),True,False,False,False,False,,False,True,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,100.0,Manual exterior solar shadin,Southwest,False,onceWeek,none,onceWeek,onceWeek,lessFreq,307,6,41.00779727095521,23.45458089668616,307,276.270955165692,Denmark,307a,43.34600389863548,307,Male,_40-49,Administrative,None,former,,south,withoutPartitions,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,----,----,6.0,5.0,10,0,0,0,0,0,0,21.2,459.08500000000004,1981.0,11.0,0.0,noRenovation
641.953216374269,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,no,none,False,False,True,False,False,False,False,False,True,False,False,False,True,0.0,openPartitions,0.0,False,False,Troldtægt (træbeton),True,False,False,False,False,,False,True,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,100.0,Manual exterior solar shadin,Southwest,False,onceWeek,none,onceWeek,onceWeek,lessFreq,307,6,41.00779727095521,23.45458089668616,307,276.270955165692,Denmark,307a,43.34600389863548,307,Male,_20-29,Technical,Glasses,former,0-2,norhteast,withPartitions,>5,1-2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,4.0,4.0,10,0,0,0,0,0,0,21.2,459.08500000000004,1981.0,11.0,0.0,noRenovation
588.261040235525,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,no,none,False,False,True,False,False,True,False,False,False,False,True,False,False,13.0,openNoPartitions,70.0,True,False,,True,True,False,False,False,,False,True,False,False,True,Akustik paneler,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,100.0,Blinds. interior or exterior,Southeast,False,,,,,,309,6,26.440231696014862,23.53596848934207,309,143.45319740500463,Denmark,309b,43.55236329935125,309,Male,_40-49,Managerial,None,never,0-2,west,withoutPartitions,>5,1-2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_1-5,_0,4.0,3.0,4,0,0,0,0,0,0,32.646,810.4862400000001,1991.0,17.0,0.0,noRenovation
521.0983302411873,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,no,none,False,False,True,False,False,True,False,False,False,False,True,False,False,0.0,openNoPartitions,100.0,True,False,,False,False,False,False,False,,False,True,False,False,True,Akustikpaneler,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,100.0,Blinds,Southeast,False,,,,,,309,6,26.65400742115036,23.99749536178119,309,185.9925788497217,Denmark,309a,41.87940630797774,309,Male,_30-39,Technical,None,never,0-2,southwest,withoutPartitions,>5,>5,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,False,_0,_0,5.0,5.0,4,0,0,0,0,0,0,9.492,363.31424799999996,1991.0,8.0,0.0,noRenovation
521.0983302411873,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,no,none,False,False,True,False,False,True,False,False,False,False,True,False,False,0.0,openNoPartitions,100.0,True,False,,False,False,False,False,False,,False,True,False,False,True,Akustikpaneler,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,100.0,Blinds,Southeast,False,,,,,,309,6,26.65400742115036,23.99749536178119,309,185.9925788497217,Denmark,309a,41.87940630797774,309,Male,_50-60,Administrative,Glasses,never,0-2,---,withoutPartitions,>5,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,4.0,4.0,4,0,0,0,0,0,0,9.492,363.31424799999996,1991.0,8.0,0.0,noRenovation
